Time,THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Heat Load [W],THERMAL ZONE 1::Des Latent Cool Load [W],THERMAL ZONE 1::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Heat Load No DOAS [W],THERMAL ZONE 1::Des Sens Cool Load No DOAS [W],THERMAL ZONE 1::Des Latent Heat Load No DOAS [W],THERMAL ZONE 1::Des Latent Cool Load No DOAS [W],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Heat Load [W],THERMAL ZONE 2::Des Latent Cool Load [W],THERMAL ZONE 2::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Heat Load No DOAS [W],THERMAL ZONE 2::Des Sens Cool Load No DOAS [W],THERMAL ZONE 2::Des Latent Heat Load No DOAS [W],THERMAL ZONE 2::Des Latent Cool Load No DOAS [W],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Heat Load [W],THERMAL ZONE 3::Des Latent Cool Load [W],THERMAL ZONE 3::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Heat Load No DOAS [W],THERMAL ZONE 3::Des Sens Cool Load No DOAS [W],THERMAL ZONE 3::Des Latent Heat Load No DOAS [W],THERMAL ZONE 3::Des Latent Cool Load No DOAS [W],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4::Des Latent Heat Load [W],THERMAL ZONE 4::Des Latent Cool Load [W],THERMAL ZONE 4::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 4::Des Heat Load No DOAS [W],THERMAL ZONE 4::Des Sens Cool Load No DOAS [W],THERMAL ZONE 4::Des Latent Heat Load No DOAS [W],THERMAL ZONE 4::Des Latent Cool Load No DOAS [W],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5::Des Latent Heat Load [W],THERMAL ZONE 5::Des Latent Cool Load [W],THERMAL ZONE 5::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 5::Des Heat Load No DOAS [W],THERMAL ZONE 5::Des Sens Cool Load No DOAS [W],THERMAL ZONE 5::Des Latent Heat Load No DOAS [W],THERMAL ZONE 5::Des Latent Cool Load No DOAS [W],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 6:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6::Des Latent Heat Load [W],THERMAL ZONE 6::Des Latent Cool Load [W],THERMAL ZONE 6::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 6::Des Heat Load No DOAS [W],THERMAL ZONE 6::Des Sens Cool Load No DOAS [W],THERMAL ZONE 6::Des Latent Heat Load No DOAS [W],THERMAL ZONE 6::Des Latent Cool Load No DOAS [W],THERMAL ZONE 6:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 6:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 6:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 6:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
05:40:00,5.044369E+03,5.917349E+02,5.493449E-01,5.419173E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099487E+01,4.672402E+01,2.669845E+01,4.636064E+01,2.303789E+03,2.912047E+02,2.052423E-01,2.667061E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099208E+01,4.591886E+01,2.669773E+01,4.606934E+01,3.108055E+03,1.099354E+03,4.351090E-01,8.483886E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099473E+01,4.815324E+01,2.669607E+01,4.284485E+01,2.896110E+03,1.901699E+02,5.677257E-01,2.141928E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099723E+01,4.924950E+01,2.669886E+01,4.689131E+01,1.522480E+03,1.672764E+02,2.984707E-01,1.884097E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099757E+01,4.912597E+01,2.669879E+01,4.522773E+01,7.822252E+03,3.099870E+02,4.034987E-01,2.391701E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098848E+01,4.336772E+01,2.669885E+01,4.982102E+01
05:50:00,4.990268E+03,5.933902E+02,5.434500E-01,5.434333E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099485E+01,4.668793E+01,2.669843E+01,4.637303E+01,2.282695E+03,2.938540E+02,2.033615E-01,2.691328E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099206E+01,4.588464E+01,2.669768E+01,4.605495E+01,3.084179E+03,1.102100E+03,4.317603E-01,8.505076E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099471E+01,4.813700E+01,2.669604E+01,4.283490E+01,2.864094E+03,1.991400E+02,5.614419E-01,2.242966E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099722E+01,4.923274E+01,2.669875E+01,4.685855E+01,1.504118E+03,1.664522E+02,2.948678E-01,1.874812E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099755E+01,4.910509E+01,2.669878E+01,4.525329E+01,7.730338E+03,3.073965E+02,3.987560E-01,2.371712E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098845E+01,4.330699E+01,2.669885E+01,4.985668E+01
06:00:00,4.947498E+03,5.992799E+02,5.387897E-01,5.488277E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099484E+01,4.665836E+01,2.669839E+01,4.636548E+01,2.266145E+03,2.992529E+02,2.018859E-01,2.740782E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099204E+01,4.585780E+01,2.669759E+01,4.600569E+01,3.065662E+03,1.107615E+03,4.291645E-01,8.547644E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099469E+01,4.812425E+01,2.669601E+01,4.281834E+01,2.838883E+03,2.155853E+02,5.564954E-01,2.428215E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099720E+01,4.921942E+01,2.669854E+01,4.671519E+01,1.489494E+03,1.660890E+02,2.919990E-01,1.870721E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099754E+01,4.908874E+01,2.669878E+01,4.527253E+01,7.657573E+03,3.074117E+02,3.950009E-01,2.371827E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098842E+01,4.325621E+01,2.669883E+01,4.987830E+01
06:10:00,4.627043E+03,1.723908E+03,5.038903E-01,2.042500E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099482E+01,4.663490E+01,2.212831E+01,5.795891E+01,2.125134E+03,6.718447E+02,1.893231E-01,7.934093E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099202E+01,4.583671E+01,2.213396E+01,5.777424E+01,2.897342E+03,1.551189E+03,4.055995E-01,1.387893E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099468E+01,4.811386E+01,2.211859E+01,5.653704E+01,2.687870E+03,7.927464E+02,5.268907E-01,1.357593E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099720E+01,4.920838E+01,2.217271E+01,5.667001E+01,1.404993E+03,5.428508E+02,2.754326E-01,9.070349E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099754E+01,4.907537E+01,2.217012E+01,5.651098E+01,7.206346E+03,1.436341E+03,3.717242E-01,1.404348E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098839E+01,4.321529E+01,2.209295E+01,6.153746E+01
06:20:00,4.312835E+03,2.005735E+03,4.696802E-01,2.639501E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099614E+01,4.757684E+01,2.141768E+01,6.077170E+01,1.986600E+03,8.105321E+02,1.769848E-01,1.087175E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099389E+01,4.712100E+01,2.141744E+01,6.063606E+01,2.731925E+03,1.713905E+03,3.824481E-01,1.703223E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099558E+01,4.925489E+01,2.141699E+01,6.020084E+01,2.540721E+03,1.029322E+03,4.980501E-01,2.089157E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099763E+01,5.002353E+01,2.141788E+01,5.890332E+01,1.322647E+03,6.537521E+02,2.592921E-01,1.273177E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099798E+01,4.980142E+01,2.141790E+01,5.929511E+01,6.765878E+03,1.949013E+03,3.490093E-01,2.109547E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099112E+01,4.468505E+01,2.141694E+01,6.411634E+01
06:30:00,4.003703E+03,2.738489E+03,4.360283E-01,4.052842E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099696E+01,4.860880E+01,2.141536E+01,5.970674E+01,1.850050E+03,1.083388E+03,1.648261E-01,1.624263E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.840762E+01,2.141437E+01,5.916670E+01,2.568684E+03,2.040246E+03,3.596097E-01,2.235479E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099674E+01,5.011456E+01,2.141257E+01,5.939312E+01,2.396613E+03,1.469212E+03,4.698140E-01,3.406011E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,5.062151E+01,2.141594E+01,5.706095E+01,1.242025E+03,9.024995E+02,2.434930E-01,2.034742E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099849E+01,5.042817E+01,2.141608E+01,5.816574E+01,6.334195E+03,2.851318E+03,3.267517E-01,3.330112E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099282E+01,4.636111E+01,2.141242E+01,6.146796E+01
06:40:00,3.698380E+03,3.365504E+03,4.027960E-01,5.276529E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099772E+01,4.921343E+01,2.141271E+01,5.861615E+01,1.714973E+03,1.324118E+03,1.528012E-01,2.104342E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099659E+01,4.904495E+01,2.141225E+01,5.798833E+01,2.407123E+03,2.330312E+03,3.370140E-01,2.720662E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099779E+01,5.032922E+01,2.140965E+01,5.823771E+01,2.254781E+03,1.868659E+03,4.420319E-01,4.612415E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099882E+01,5.075834E+01,2.141495E+01,5.620534E+01,1.162699E+03,1.117986E+03,2.279513E-01,2.701184E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099896E+01,5.065226E+01,2.141446E+01,5.703953E+01,5.909114E+03,3.634522E+03,3.048386E-01,4.393722E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099452E+01,4.741506E+01,2.140988E+01,5.983968E+01
06:50:00,3.396191E+03,3.978215E+03,3.699083E-01,6.476481E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099823E+01,4.942248E+01,2.141277E+01,5.808440E+01,1.581111E+03,1.559963E+03,1.408860E-01,2.577270E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099737E+01,4.917967E+01,2.141250E+01,5.760034E+01,2.246929E+03,2.619292E+03,3.146135E-01,3.205236E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099833E+01,5.026067E+01,2.140983E+01,5.763622E+01,2.114836E+03,2.263881E+03,4.146237E-01,5.817118E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099912E+01,5.070397E+01,2.141503E+01,5.612728E+01,1.084461E+03,1.327849E+03,2.126246E-01,3.351532E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.064314E+01,2.141443E+01,5.671386E+01,5.489410E+03,4.391758E+03,2.832056E-01,5.423126E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099568E+01,4.784251E+01,2.141090E+01,5.945668E+01
07:00:00,3.096440E+03,4.582874E+03,3.372876E-01,7.664356E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099845E+01,4.944385E+01,2.141319E+01,5.809099E+01,1.448196E+03,1.793041E+03,1.290559E-01,3.047119E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099765E+01,4.913642E+01,2.141291E+01,5.769002E+01,2.087788E+03,2.910633E+03,2.923618E-01,3.694004E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099848E+01,5.019847E+01,2.141052E+01,5.763595E+01,1.976363E+03,2.657986E+03,3.875053E-01,7.030318E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099921E+01,5.066101E+01,2.141511E+01,5.619332E+01,1.007076E+03,1.534584E+03,1.974659E-01,3.992966E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099932E+01,5.059697E+01,2.141461E+01,5.685705E+01,5.073968E+03,5.131224E+03,2.617938E-01,6.429376E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099623E+01,4.793802E+01,2.141162E+01,5.970266E+01
07:10:00,3.085296E+03,4.066478E+03,3.360968E-01,7.359243E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099852E+01,4.942463E+01,2.141337E+01,5.822619E+01,1.444045E+03,1.659560E+03,1.286971E-01,3.003578E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099769E+01,4.909467E+01,2.141304E+01,5.779585E+01,2.083397E+03,2.771189E+03,2.917733E-01,3.663430E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099849E+01,5.019430E+01,2.141081E+01,5.772525E+01,1.970184E+03,2.498562E+03,3.863198E-01,7.167379E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099922E+01,5.065950E+01,2.141510E+01,5.617278E+01,1.003227E+03,1.362119E+03,1.967228E-01,3.907754E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.058121E+01,2.141464E+01,5.699222E+01,5.055423E+03,4.730241E+03,2.608554E-01,6.252802E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099641E+01,4.793411E+01,2.141173E+01,5.997785E+01
07:20:00,3.076002E+03,4.391886E+03,3.350992E-01,7.948753E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099852E+01,4.941580E+01,2.141337E+01,5.829304E+01,1.440616E+03,1.761077E+03,1.283989E-01,3.187603E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.908793E+01,2.141302E+01,5.780326E+01,2.079741E+03,2.921689E+03,2.912814E-01,3.862784E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099849E+01,5.020806E+01,2.141082E+01,5.770179E+01,1.964997E+03,2.687199E+03,3.853233E-01,7.709197E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099922E+01,5.066890E+01,2.141509E+01,5.611224E+01,9.999708E+02,1.453961E+03,1.960932E-01,4.171670E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099932E+01,5.058562E+01,2.141458E+01,5.703086E+01,5.040126E+03,4.937094E+03,2.600783E-01,6.526787E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099643E+01,4.792713E+01,2.141160E+01,6.011826E+01
07:30:00,3.068085E+03,4.265822E+03,3.342464E-01,7.721150E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099852E+01,4.941797E+01,2.141332E+01,5.829751E+01,1.437728E+03,1.729524E+03,1.281462E-01,3.130639E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099766E+01,4.909600E+01,2.141299E+01,5.776960E+01,2.076690E+03,2.918800E+03,2.908664E-01,3.859125E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099850E+01,5.021409E+01,2.141080E+01,5.760931E+01,1.960638E+03,2.679183E+03,3.844813E-01,7.686529E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.067211E+01,2.141510E+01,5.605947E+01,9.972102E+02,1.406717E+03,1.955573E-01,4.036468E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099932E+01,5.059096E+01,2.141453E+01,5.704031E+01,5.027225E+03,4.747864E+03,2.594208E-01,6.276792E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099644E+01,4.793161E+01,2.141147E+01,6.018066E+01
07:40:00,3.061332E+03,4.244898E+03,3.335157E-01,7.683136E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099852E+01,4.942172E+01,2.141330E+01,5.828767E+01,1.435297E+03,1.730845E+03,1.279316E-01,3.132957E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.910170E+01,2.141300E+01,5.773938E+01,2.074120E+03,2.960281E+03,2.905114E-01,3.913866E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.021244E+01,2.141084E+01,5.750911E+01,1.956937E+03,2.716290E+03,3.837607E-01,7.792929E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.067021E+01,2.141512E+01,5.601601E+01,9.948480E+02,1.391778E+03,1.950964E-01,3.993596E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.059137E+01,2.141449E+01,5.705684E+01,5.016402E+03,4.672899E+03,2.588667E-01,6.177465E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099645E+01,4.793858E+01,2.141139E+01,6.022771E+01
