Site Outdoor Air Drybulb Temperature,Zone Windows Total Heat Gain Energy,Zone Air Relative Humidity,Zone Mechanical Ventilation Mass Flow Rate,Zone Thermostat Cooling Setpoint Temperature,Electricity_Zone_1
23.1,5838943.963243666,54.002814624161324,0.0,23.0,1737010.9740219507
25.4,3198145.8829937167,61.695307911113375,0.0,23.0,2212706.9254138526
27.8,4177578.628900265,59.4983069026081,13.604529250253876,23.0,5513748.527497057
30.2,4724274.717833074,58.29817751597003,13.604529250253876,23.0,5513748.527497057
32.3,3838176.358558823,57.67353306917307,22.674215417089794,23.0,5513748.527497057
34.1,4433158.3301456375,57.14522416712754,68.02264625126938,23.0,5513748.527497057
35.3,4045004.9485650877,56.57523395647136,68.02264625126938,23.0,5138957.777915558
35.7,5712784.827638652,55.92711159289713,68.02264625126938,23.0,5513748.527497057
35.5,4981769.8268156545,55.251053877945274,68.02264625126938,23.0,5513748.527497057
35.0,8579273.650877615,54.57963135015495,68.02264625126938,23.0,5513748.527497057
34.2,9207483.817076506,53.94657489308861,68.02264625126938,23.0,5513748.527497057
33.3,2996795.3665036713,53.47573080117185,68.02264625126938,23.0,4663261.826523656
32.4,2189869.8380289427,53.154778219494936,68.02264625126938,23.0,3437984.375968754
31.4,1334000.1215018975,52.92486695632436,68.02264625126938,23.0,3437984.375968754
30.5,713392.287337381,52.548902449302545,68.02264625126938,23.0,2587497.674995352
29.6,541902.8810294361,48.78603499375724,0.0,23.0,2587497.674995352
28.7,449843.08764648903,52.153960916361896,0.0,23.0,1737010.9740219507
27.7,225997.2789235521,53.5771346927163,0.0,23.0,1618086.9861739753
26.5,247135.56428361722,52.86596478867247,0.0,23.0,1243296.236592475
25.0,0.0,51.13391819221005,0.0,23.0,1243296.236592475
23.4,0.0,48.85192288411698,0.0,23.0,1243296.236592475
22.6,0.0,46.45647515872029,0.0,23.0,1243296.236592475
23.0,0.0,45.63444566269633,0.0,23.0,1243296.236592475
23.9,0.0,44.80818896178737,0.0,23.0,1243296.236592475
25.1,973311.549619286,46.70836634677079,0.0,23.0,1737010.9740219507
26.4,607177.5716418858,49.72004178740635,0.0,23.0,1737010.9740219507
27.5,1289464.9641936796,49.712275467709446,22.674215417089794,23.0,3063193.626387254
28.3,3397423.927613977,50.00350159050391,22.674215417089794,23.0,3063193.626387254
29.0,3678343.037833865,49.98686515603299,34.01132312563469,23.0,3063193.626387254
29.6,3443766.8180915755,50.03327978841053,34.01132312563469,23.0,3063193.626387254
30.2,3435524.4858056954,49.99225469918546,68.02264625126938,23.0,3063193.626387254
30.9,2857556.831403153,49.94148212017529,68.02264625126938,23.0,3063193.626387254
31.6,2654374.320232287,49.79927112168689,68.02264625126938,23.0,1668539.587079176
31.9,5315046.496490524,49.64129403224008,68.02264625126938,23.0,1668539.587079176
31.7,5264573.154207946,49.46563284336137,68.02264625126938,23.0,1668539.587079176
31.1,1657959.6074055715,49.22935882303059,68.02264625126938,23.0,1243296.236592475
30.3,1245868.3667572988,49.00360821286686,68.02264625126938,23.0,1243296.236592475
29.5,880926.9842387334,48.772365578934874,68.02264625126938,23.0,1243296.236592475
28.8,550967.2082730866,48.53318876923405,68.02264625126938,23.0,1243296.236592475
28.1,425727.0841015005,46.0836423583314,0.0,23.0,1243296.236592475
27.3,354322.14780181606,49.16285615857298,0.0,23.0,1243296.236592475
26.4,304122.3681383685,51.8251140429976,0.0,23.0,1243296.236592475
25.3,190727.8230094569,55.14610806905825,0.0,23.0,1243296.236592475
23.8,56428.839578083745,58.37474252161492,0.0,23.0,1243296.236592475
22.1,0.0,60.02792758634001,0.0,23.0,1243296.236592475
21.3,0.0,60.29879000500051,0.0,23.0,1243296.236592475
21.6,0.0,60.68762585732016,0.0,23.0,1243296.236592475
22.3,181916.5700701077,61.36768590700355,0.0,23.0,1243296.236592475
23.3,253391.2647360237,62.843282962812964,0.0,23.0,1243296.236592475
24.4,886529.1353142858,64.63702785450134,0.0,23.0,1243296.236592475
25.4,1557187.8031144335,57.442496880331426,4.001332132427611,23.0,1243296.236592475
26.3,4654271.0921597155,57.06375420489276,68.02264625126938,23.0,1243296.236592475
27.2,2872809.490819859,56.61353786071848,68.02264625126938,23.0,1243296.236592475
28.2,4067826.4528098446,56.184289981696864,68.02264625126938,23.0,1243296.236592475
29.3,3791163.077284503,55.69321944543039,68.02264625126938,23.0,1243296.236592475
30.6,3590982.618480735,55.18236317785533,68.02264625126938,23.0,1243296.236592475
31.6,6766721.020676072,54.663573425160514,68.02264625126938,23.0,1243296.236592475
31.2,3327329.865543948,54.25094137946223,68.02264625126938,23.0,1243296.236592475
30.3,7915570.647976623,53.8415842917201,68.02264625126938,23.0,1243296.236592475
29.1,7366666.062812008,53.44161410764872,68.02264625126938,23.0,1243296.236592475
27.7,1099426.8205345536,53.14901133358344,68.02264625126938,23.0,1243296.236592475
26.5,851750.1858327014,52.90618117900336,68.02264625126938,23.0,1243296.236592475
25.5,272636.8359037049,52.734198391862094,68.02264625126938,23.0,1243296.236592475
24.8,151806.8581057197,58.04590797425242,0.0,23.0,1243296.236592475
24.2,0.0,61.344861966071726,0.0,23.0,1243296.236592475
23.6,0.0,64.27808319749147,0.0,23.0,1243296.236592475
22.9,0.0,66.61256043856757,0.0,23.0,1618086.9861739753
21.9,0.0,68.00485983082814,0.0,23.0,1618086.9861739753
20.8,0.0,69.64785322001543,0.0,23.0,1618086.9861739753
20.2,0.0,69.42254274037138,0.0,23.0,1618086.9861739753
20.3,0.0,68.51024784473113,0.0,23.0,1618086.9861739753
20.8,178425.8017920793,67.2938186387749,0.0,23.0,1737010.9740219507
21.6,94940.42735828926,67.7606530951891,0.0,23.0,1737010.9740219507
22.7,3477993.20836104,72.27845920853282,0.0,23.0,2212706.9254138526
24.2,1475817.11810061,66.30530377089218,13.604529250253876,23.0,5513748.527497057
25.9,2433021.5029218057,64.53120185909246,17.005661562817345,23.0,5513748.527497057
27.6,3018112.9107991736,64.00840760357951,34.01132312563469,23.0,5513748.527497057
29.3,4516284.0721195,63.118388783244804,68.02264625126938,23.0,5513748.527497057
30.7,3730476.2438116944,62.2902844274711,68.02264625126938,23.0,5138957.777915558
31.7,4023864.727081603,61.50124768934153,68.02264625126938,23.0,5513748.527497057
32.1,7796943.408674243,60.72098350103353,68.02264625126938,23.0,5513748.527497057
31.5,8817627.079342425,59.95230109956727,68.02264625126938,23.0,5513748.527497057
29.8,2934338.938861336,59.29769700750609,68.02264625126938,23.0,5513748.527497057
27.6,8625066.489590177,58.67219705929332,68.02264625126938,23.0,4663261.826523656
25.2,4561321.768881847,58.16103397725663,68.02264625126938,23.0,3437984.375968754
23.1,414073.93391580915,57.705491026713204,68.02264625126938,23.0,3437984.375968754
21.6,0.0,57.15404087136805,68.02264625126938,23.0,2587497.674995352
20.6,0.0,54.708285216233676,0.0,23.0,2587497.674995352
20.0,0.0,63.38222764492089,0.0,23.0,1737010.9740219507
19.5,0.0,67.27294100529154,0.0,23.0,1618086.9861739753
19.0,0.0,69.77770803108015,0.0,23.0,1618086.9861739753
18.3,0.0,73.43458380857294,0.0,23.0,1618086.9861739753
17.4,0.0,75.23652211295247,0.0,23.0,1618086.9861739753
16.9,0.0,74.55780510742281,0.0,23.0,1618086.9861739753
17.4,0.0,72.80068444028801,0.0,23.0,1618086.9861739753
18.7,0.0,70.697047458241,0.0,23.0,1737010.9740219507
20.5,2253172.8902322315,66.33326287593772,0.0,23.0,1737010.9740219507
22.4,3599264.1836584527,75.21581812422153,0.0,23.0,2212706.9254138526
24.2,4579163.383694492,67.03418521613041,13.604529250253876,23.0,5513748.527497057
25.8,4721647.481273966,65.13211929425509,17.005661562817345,23.0,5513748.527497057
27.3,4223087.818762447,64.56753173000058,34.01132312563469,23.0,5513748.527497057
28.7,2196124.470488982,63.61259663992629,68.02264625126938,23.0,5513748.527497057
30.1,3172656.524913796,62.70781384109812,68.02264625126938,23.0,5138957.777915558
31.5,5152478.800767765,61.790361288027086,68.02264625126938,23.0,5513748.527497057
32.8,7384506.744013682,60.85266272722849,68.02264625126938,23.0,5513748.527497057
33.4,8769756.91633924,59.9292395570729,68.02264625126938,23.0,5513748.527497057
33.1,9421836.695576789,58.99883104863712,68.02264625126938,23.0,5513748.527497057
32.3,8036867.029533185,58.15933866506596,68.02264625126938,23.0,4663261.826523656
31.2,4244355.71297342,57.46486068430352,68.02264625126938,23.0,3437984.375968754
29.9,813788.4084543479,56.839882334086646,68.02264625126938,23.0,3437984.375968754
28.5,629206.2990311652,56.12961863185472,68.02264625126938,23.0,2587497.674995352
27.1,416918.1209687667,49.32675740769722,0.0,23.0,2587497.674995352
25.7,202480.89475922615,52.39866187990344,0.0,23.0,1737010.9740219507
24.3,5314.586591200743,56.960724303332476,0.0,23.0,1618086.9861739753
22.9,0.0,60.688265577529336,0.0,22.0,1618086.9861739753
21.7,0.0,63.937248193646546,0.0,22.0,1618086.9861739753
20.6,0.0,66.4675599845919,0.0,22.0,1618086.9861739753
20.2,0.0,66.98948141677612,0.0,22.0,1618086.9861739753
20.8,0.0,66.43207771222247,0.0,22.0,1618086.9861739753
22.2,139187.61282331543,65.29997676779679,0.0,22.0,1737010.9740219507
24.2,2595430.1932308436,64.95011293077249,0.0,22.0,1737010.9740219507
26.2,4027217.1778714512,70.1655891093931,0.0,22.0,2212706.9254138526
28.0,4967533.225702989,66.51635120999582,13.604529250253876,22.0,5513748.527497057
29.5,5244747.325129149,63.40050648977983,11.337107708544897,22.0,5513748.527497057
30.9,4921096.360916789,62.66279924489046,22.674215417089794,22.0,5513748.527497057
32.4,3827176.4788784264,61.704103759463955,68.02264625126938,22.0,5513748.527497057
34.0,3669558.0833428325,60.76010730695728,68.02264625126938,22.0,5138957.777915558
35.8,5479022.579009882,59.853837608220985,68.02264625126938,22.0,5513748.527497057
37.2,7489670.820824668,58.975268172419035,68.02264625126938,22.0,5513748.527497057
36.8,9006375.670326363,58.167852566114675,68.02264625126938,22.0,5513748.527497057
35.9,9477802.232663298,57.414332389981645,68.02264625126938,22.0,5513748.527497057
34.6,8348174.004849153,56.78565131479203,68.02264625126938,22.0,4663261.826523656
33.2,4502764.824466083,56.32974203300647,68.02264625126938,22.0,3437984.375968754
31.8,979391.1733497281,55.961170763753465,68.02264625126938,22.0,3437984.375968754
30.7,908238.7172155259,55.504015698196966,68.02264625126938,22.0,2587497.674995352
29.7,806046.3366195874,51.42189211405016,0.0,22.0,2587497.674995352
28.7,558288.0430673049,61.08453234965455,0.0,22.0,1737010.9740219507
27.5,271035.427319095,65.09546564748871,0.0,22.0,1618086.9861739753
26.0,95445.6372791077,69.56786894621855,0.0,22.0,1618086.9861739753
24.0,0.0,69.28202361870753,0.0,22.0,1618086.9861739753
21.7,0.0,68.44509755368749,0.0,22.0,1618086.9861739753
20.5,0.0,66.60950449719418,0.0,22.0,1618086.9861739753
20.9,0.0,63.968884445182915,0.0,22.0,1618086.9861739753
22.1,108102.65166390137,62.59117690850735,0.0,22.0,1737010.9740219507
23.7,356275.37470096326,64.22975500833826,0.0,22.0,1737010.9740219507
25.6,3580401.812279352,70.21971560567735,0.0,22.0,2212706.9254138526
27.5,2088464.5095196438,67.54443987714144,13.604529250253876,22.0,5513748.527497057
29.3,4932653.500619065,64.56079736118927,11.337107708544897,22.0,5513748.527497057
31.1,4709572.444179806,63.80374285972532,22.674215417089794,22.0,5513748.527497057
32.8,3842326.633303405,62.843608114786576,34.01132312563469,22.0,5513748.527497057
34.3,3521015.3064196617,61.902980779451674,68.02264625126938,22.0,5138957.777915558
35.8,5562945.373503755,60.888319092763425,68.02264625126938,22.0,5513748.527497057
36.7,7697633.772972226,59.876542755995665,68.02264625126938,22.0,5513748.527497057
36.3,9036436.142487947,58.911869180369,68.02264625126938,22.0,5513748.527497057
35.2,9996767.25324271,57.997010385903934,68.02264625126938,22.0,5513748.527497057
33.6,8889806.635338007,57.2198521766474,68.02264625126938,22.0,4663261.826523656
31.8,4761420.26668518,56.64370397516058,68.02264625126938,22.0,3437984.375968754
30.1,1173199.7460610562,56.18714245513734,68.02264625126938,22.0,3437984.375968754
28.6,709603.6705913558,55.68553459112896,68.02264625126938,22.0,2587497.674995352
27.4,520038.3318498965,52.19015008780649,0.0,22.0,2587497.674995352
26.3,223899.17073568798,62.7489452995759,0.0,22.0,1737010.9740219507
25.3,31127.245338893787,70.13403020549683,0.0,22.0,1618086.9861739753
24.3,0.0,74.7796785549434,0.0,22.0,1618086.9861739753
23.3,0.0,80.73172638844659,0.0,22.0,1618086.9861739753
22.3,0.0,83.42028716172898,0.0,22.0,1618086.9861739753
21.8,0.0,84.19044271160092,0.0,22.0,1618086.9861739753
22.1,0.0,83.54957249086495,0.0,22.0,1618086.9861739753
22.8,218220.95872718334,82.71979465670717,0.0,22.0,1737010.9740219507
23.6,2299144.14108144,82.21401545917799,0.0,22.0,1737010.9740219507
24.5,3526924.2170043876,86.23429105700696,0.0,22.0,2212706.9254138526
25.2,4265162.42340462,77.02465838674948,13.604529250253876,22.0,5513748.527497057
25.9,4518624.886837982,71.06863916854134,11.337107708544897,22.0,5513748.527497057
26.8,4128633.851498765,70.23473269671514,22.674215417089794,22.0,5513748.527497057
27.9,3284313.764237292,68.70874809023017,68.02264625126938,22.0,5513748.527497057
29.5,3032636.1550339772,67.26261177788494,68.02264625126938,22.0,5138957.777915558
31.8,4871481.949568183,65.89543661031992,68.02264625126938,22.0,5513748.527497057
33.7,4501912.663156513,64.66439984932829,68.02264625126938,22.0,5513748.527497057
33.4,8269642.985160313,63.52008776452107,68.02264625126938,22.0,5513748.527497057
32.6,9403169.288994148,62.403295926353984,68.02264625126938,22.0,5513748.527497057
31.5,8590068.321612312,61.441798975608805,68.02264625126938,22.0,4663261.826523656
30.2,4483238.553360019,60.718546846479825,68.02264625126938,22.0,3437984.375968754
28.9,899835.0913710918,60.09979712446185,68.02264625126938,22.0,3437984.375968754
27.8,499206.1520035116,59.47127778818977,68.02264625126938,22.0,2587497.674995352
26.8,443852.21379903116,56.289775470756,0.0,22.0,2587497.674995352
26.0,195415.04068639822,66.78233486314183,0.0,22.0,1737010.9740219507
25.3,31313.883445422878,73.10920183075066,0.0,22.0,1618086.9861739753
24.6,0.0,77.76465816130221,0.0,22.0,1243296.236592475
23.9,0.0,82.13812075170934,0.0,22.0,1243296.236592475
23.3,0.0,84.50176704199926,0.0,22.0,1243296.236592475
23.0,0.0,84.75163787892166,0.0,22.0,1243296.236592475
23.1,0.0,84.8203662744884,0.0,22.0,1243296.236592475
23.6,205287.1338268164,84.40608892172011,0.0,22.0,1243296.236592475
24.6,3422904.6315789307,81.55253108044343,0.0,22.0,1737010.9740219507
26.2,5112928.925676298,83.20249262335842,0.0,22.0,1737010.9740219507
28.5,3910762.260592807,77.88513263144681,17.005661562817345,22.0,3063193.626387254
31.2,2840396.9752955125,72.96178972647427,11.337107708544897,22.0,3063193.626387254
33.6,4762803.478911197,71.24249965852252,17.005661562817345,22.0,3063193.626387254
35.5,4468791.681097625,70.54707215089894,34.01132312563469,22.0,3063193.626387254
36.2,4342551.615193083,69.28666260492449,68.02264625126938,22.0,3063193.626387254
34.3,4904599.490551708,68.04350557004483,68.02264625126938,22.0,3063193.626387254
31.8,6693011.519027982,66.88068464859751,68.02264625126938,22.0,1668539.587079176
29.6,10433314.108601807,65.64327790350852,68.02264625126938,22.0,1668539.587079176
27.9,7244925.94105088,64.48585336108597,68.02264625126938,22.0,1668539.587079176
26.5,1854445.368198867,63.52968388996742,68.02264625126938,22.0,1243296.236592475
25.5,1213949.6117651064,62.90950007799454,68.02264625126938,22.0,1243296.236592475
24.8,306148.7670954112,62.468410238581896,68.02264625126938,22.0,1243296.236592475
24.4,0.0,62.16197945118677,68.02264625126938,22.0,1243296.236592475
24.2,111788.82157861139,73.60765942795362,0.0,22.0,1243296.236592475
24.1,0.0,76.58997813633431,0.0,22.0,1243296.236592475
24.1,0.0,78.44519333480264,0.0,22.0,1243296.236592475
24.0,0.0,82.49218897206096,0.0,22.0,1243296.236592475
23.8,0.0,84.36714156359912,0.0,22.0,1243296.236592475
23.4,0.0,84.51470240932294,0.0,22.0,1243296.236592475
23.2,0.0,83.25939757095176,0.0,22.0,1243296.236592475
23.5,0.0,81.96388110554643,0.0,22.0,1243296.236592475
24.1,331792.25268759986,81.17481475693126,0.0,22.0,1243296.236592475
25.0,332596.55740845576,81.60355893578914,0.0,22.0,1243296.236592475
25.9,965976.3450085042,81.96529353392394,0.0,22.0,1243296.236592475
26.6,4074593.020686914,78.27917841375648,22.674215417089794,22.0,1243296.236592475
27.2,4665698.631253209,76.09481564574804,22.674215417089794,22.0,1243296.236592475
27.7,2343142.3833209425,74.67237205934578,34.01132312563469,22.0,1243296.236592475
28.1,4581537.728481832,72.59260085004331,34.01132312563469,22.0,1243296.236592475
28.7,2742943.130279223,71.20444828559597,68.02264625126938,22.0,1243296.236592475
29.3,2911837.3789013913,69.82518282984022,68.02264625126938,22.0,1243296.236592475
29.8,2745366.138322207,68.57217827260654,68.02264625126938,22.0,1243296.236592475
29.6,2546834.983235107,67.44428778703275,68.02264625126938,22.0,1243296.236592475
29.0,6836806.573407303,66.37570745630495,68.02264625126938,22.0,1243296.236592475
28.2,1573707.7096246418,65.51934248577501,68.02264625126938,22.0,1243296.236592475
27.4,1122322.1142626521,64.81503603844972,68.02264625126938,22.0,1243296.236592475
26.8,676345.5588654617,64.23179028566591,68.02264625126938,22.0,1243296.236592475
26.5,363694.5134155853,63.76217769568699,68.02264625126938,22.0,1243296.236592475
26.3,293419.00933435955,71.50549745102133,0.0,22.0,1243296.236592475
26.1,102928.47982212888,74.50921043241456,0.0,22.0,1243296.236592475
25.8,215025.76189094433,80.21490600560121,0.0,22.0,1243296.236592475
25.1,84412.75348102595,80.68661099774516,0.0,22.0,1618086.9861739753
23.9,0.0,80.54700794123397,0.0,22.0,1618086.9861739753
22.3,0.0,79.49275366261205,0.0,22.0,1618086.9861739753
21.4,0.0,76.94415445972635,0.0,22.0,1618086.9861739753
21.4,0.0,75.61823549912407,0.0,22.0,1618086.9861739753
21.5,295571.8919357036,75.10356479989807,0.0,22.0,1737010.9740219507
21.9,2081081.4004365585,75.94353878757114,0.0,22.0,1737010.9740219507
22.6,1001638.3547988143,83.56238922807978,0.0,22.0,2212706.9254138526
23.7,4029678.5455637956,74.0008697029145,13.604529250253876,22.0,5513748.527497057
25.1,4202116.148638329,69.76067480566846,13.604529250253876,22.0,5513748.527497057
26.7,4041596.110996408,68.38734586487381,22.674215417089794,22.0,5513748.527497057
28.2,3348880.972177014,67.00385567556938,68.02264625126938,22.0,5513748.527497057
29.6,2943096.208627428,65.66954809856068,68.02264625126938,22.0,5138957.777915558
30.6,4709348.597965144,64.3644941262749,68.02264625126938,22.0,5513748.527497057
31.1,6617141.91723095,63.07931062085643,68.02264625126938,22.0,5513748.527497057
31.3,8054822.662345122,61.82503837146521,68.02264625126938,22.0,5513748.527497057
31.0,8875790.145222554,60.64485694343171,68.02264625126938,22.0,5513748.527497057
30.4,8337796.115279852,59.640180536076315,68.02264625126938,22.0,4663261.826523656
29.5,4636339.620705483,58.881213675133594,68.02264625126938,22.0,3437984.375968754
28.5,638128.735405503,58.25019352949617,68.02264625126938,22.0,3437984.375968754
27.5,421204.25699493237,57.60149715535419,68.02264625126938,22.0,2587497.674995352
26.6,304258.9989913464,53.04597111551569,0.0,22.0,2587497.674995352
25.6,121639.81588024177,59.59913124110378,0.0,22.0,1737010.9740219507
24.5,0.0,62.95047267778619,0.0,22.0,1618086.9861739753
23.2,0.0,63.26865807070408,0.0,22.0,1618086.9861739753
21.7,0.0,63.27481273498841,0.0,22.0,1618086.9861739753
20.1,0.0,61.63371801079639,0.0,22.0,1618086.9861739753
19.3,0.0,59.555852020639854,0.0,22.0,1618086.9861739753
19.8,0.0,58.2913640031861,0.0,22.0,1618086.9861739753
21.2,0.0,56.32685568014468,0.0,22.0,1737010.9740219507
23.1,2295336.424119072,55.929948967405316,0.0,22.0,1737010.9740219507
25.1,3895124.1164883003,62.06231384190185,0.0,22.0,2212706.9254138526
26.9,4718668.195438986,60.764132764730704,11.337107708544897,22.0,5513748.527497057
28.5,4995937.444751734,58.65397235175189,11.337107708544897,22.0,5513748.527497057
29.9,4626281.279765568,58.08402505786181,22.674215417089794,22.0,5513748.527497057
31.1,3650067.690483083,57.47614387955006,68.02264625126938,22.0,5513748.527497057
32.1,3332135.58535256,56.88071020844053,68.02264625126938,22.0,5138957.777915558
32.9,5192345.242134397,56.27435812122481,68.02264625126938,22.0,5513748.527497057
33.5,7246415.459119269,55.64489126605267,68.02264625126938,22.0,5513748.527497057
33.7,8583416.044494448,55.03752785148202,68.02264625126938,22.0,5513748.527497057
33.4,9144612.792927941,54.447403460541956,68.02264625126938,22.0,5513748.527497057
32.5,8218480.941034182,53.95583275091167,68.02264625126938,22.0,4663261.826523656
31.4,4356409.150935605,53.60478651857944,68.02264625126938,22.0,3437984.375968754
30.0,885877.7770171444,53.32100451343798,68.02264625126938,22.0,3437984.375968754
28.6,623388.6916177693,52.92174487907572,68.02264625126938,22.0,2587497.674995352
27.2,440899.653251146,48.625118000448786,0.0,22.0,2587497.674995352
25.9,176495.38255619965,54.980896974409845,0.0,22.0,1737010.9740219507
24.6,11547.358771078143,61.15483769542352,0.0,22.0,1618086.9861739753
23.5,0.0,62.03817723092838,0.0,22.0,1618086.9861739753
22.5,0.0,61.831428305123296,0.0,22.0,1618086.9861739753
21.7,0.0,62.27443479789457,0.0,22.0,1618086.9861739753
21.4,0.0,61.84925266698769,0.0,22.0,1618086.9861739753
21.8,0.0,61.22138056801484,0.0,22.0,1618086.9861739753
22.7,112355.68728074888,59.961008831960584,0.0,22.0,1737010.9740219507
24.0,2544592.858536976,60.39397763089431,0.0,22.0,1737010.9740219507
25.3,3908778.9080809313,65.70243651759654,0.0,22.0,2212706.9254138526
26.5,4754326.099431791,63.81814139823091,13.604529250253876,22.0,5513748.527497057
27.6,4650296.0076337475,61.37872763956064,11.337107708544897,22.0,5513748.527497057
28.7,3630628.5227638935,60.71148822576491,22.674215417089794,22.0,5513748.527497057
29.8,3675740.3371704547,59.876752395333796,68.02264625126938,22.0,5513748.527497057
31.0,3322684.7295264173,59.050791013164584,68.02264625126938,22.0,5138957.777915558
32.5,5342580.8901767805,58.22216916916252,68.02264625126938,22.0,5513748.527497057
33.6,7092561.507036005,57.42271066352382,68.02264625126938,22.0,5513748.527497057
33.3,4340760.3453577375,56.71807360095128,68.02264625126938,22.0,5513748.527497057
32.6,9229072.837067999,56.01361979299973,68.02264625126938,22.0,5513748.527497057
31.7,8755248.816310138,55.393949881249846,68.02264625126938,22.0,4663261.826523656
30.7,4537054.727391407,54.93630715864584,68.02264625126938,22.0,3437984.375968754
29.7,990562.8643545278,54.55253940956628,68.02264625126938,22.0,3437984.375968754
28.9,668455.8025362191,54.074411784510446,68.02264625126938,22.0,2587497.674995352
28.3,578044.5009473492,48.85021721743575,0.0,22.0,2587497.674995352
27.7,362862.7637162099,54.563407811387655,0.0,22.0,1737010.9740219507
26.9,199125.61835352745,56.36371626695224,0.0,22.0,1618086.9861739753
25.9,173187.8123133612,58.26215712274747,0.0,22.0,1618086.9861739753
24.5,0.0,58.59522359043952,0.0,22.0,1618086.9861739753
22.8,0.0,58.91464087581424,0.0,22.0,1618086.9861739753
22.0,0.0,58.61137364075232,0.0,22.0,1618086.9861739753
22.3,0.0,58.40320096275832,0.0,22.0,1618086.9861739753
23.0,232628.59682466218,59.38094360354301,0.0,22.0,1737010.9740219507
24.0,2580998.7262926623,61.63775129206268,0.0,22.0,1737010.9740219507
25.1,4454001.750689138,67.68981718686665,0.0,22.0,2212706.9254138526
26.2,1754666.7329775733,65.7188903187746,13.604529250253876,22.0,5513748.527497057
27.2,2549897.645357071,63.00269334025166,9.71752089303848,22.0,5513748.527497057
28.3,3220873.5451433808,61.908786898710346,17.005661562817345,22.0,5513748.527497057
29.5,5512355.466333686,61.38013324147414,34.01132312563469,22.0,5513748.527497057
30.9,3850455.3630296825,60.616291389455846,68.02264625126938,22.0,5138957.777915558
32.5,4218686.513380796,59.84204304517201,68.02264625126938,22.0,5513748.527497057
33.7,4159697.188484144,59.14540567949068,68.02264625126938,22.0,5513748.527497057
33.2,3899653.3270049924,58.51169753472637,68.02264625126938,22.0,5513748.527497057
32.0,11119141.061745385,57.832545431542584,68.02264625126938,22.0,5513748.527497057
30.6,10172572.496240985,57.18887386845372,68.02264625126938,22.0,4663261.826523656
29.2,1663726.3624365595,56.73517793352612,68.02264625126938,22.0,3437984.375968754
28.4,1054161.5781784882,56.33414679934656,68.02264625126938,22.0,3437984.375968754
28.2,532202.5179090558,55.87210156622384,68.02264625126938,22.0,2587497.674995352
27.8,513810.9351461105,53.37807448517166,0.0,22.0,2587497.674995352
27.0,331872.10206202406,64.1421634900244,0.0,22.0,1737010.9740219507
26.0,196023.09808581357,70.34287988784773,0.0,22.0,1618086.9861739753
25.1,63688.81870151206,72.6751808184828,0.0,22.0,1618086.9861739753
24.5,0.0,74.77264825810133,0.0,22.0,1618086.9861739753
24.2,0.0,76.1344699432752,0.0,22.0,1618086.9861739753
24.3,0.0,76.16364394613699,0.0,22.0,1618086.9861739753
24.6,0.0,75.36129927600014,0.0,22.0,1618086.9861739753
25.0,0.0,74.83401905513799,0.0,22.0,1737010.9740219507
25.3,441755.52623616275,77.73708821581764,0.0,22.0,1737010.9740219507
25.5,966941.3603072724,82.11243896278614,0.0,22.0,2212706.9254138526
25.5,1543120.6998240936,74.8245984523605,13.604529250253876,22.0,5513748.527497057
25.2,1976563.368476139,70.00336237592462,11.337107708544897,22.0,5513748.527497057
24.9,2356361.6740335063,69.38968527701263,22.674215417089794,22.0,5513748.527497057
24.6,2658436.4810828664,68.13903888468603,68.02264625126938,22.0,5513748.527497057
24.3,2724364.427928479,66.98550564445893,68.02264625126938,22.0,5138957.777915558
24.2,2691204.2897094265,65.93344456170405,68.02264625126938,22.0,5513748.527497057
23.8,2467724.1696218066,64.97572047884265,68.02264625126938,22.0,5513748.527497057
22.8,2147013.1461710962,64.08886096973688,68.02264625126938,22.0,5513748.527497057
22.0,1541937.6909789154,63.23619791585793,68.02264625126938,22.0,5513748.527497057
22.0,942436.5593143504,62.48733215963252,68.02264625126938,22.0,4663261.826523656
23.0,438778.7712768021,61.89452988900135,68.02264625126938,22.0,3437984.375968754
24.2,297404.65892666363,61.38162363085136,68.02264625126938,22.0,3437984.375968754
24.6,38848.871687777726,60.87653395921352,68.02264625126938,22.0,2587497.674995352
24.4,119514.75710420846,61.03253626167119,0.0,22.0,2587497.674995352
23.6,11259.043137798839,77.01021446203458,0.0,22.0,1737010.9740219507
22.6,0.0,87.07153377406578,0.0,22.0,1618086.9861739753
21.6,0.0,88.26756398397822,0.0,21.0,1243296.236592475
20.9,0.0,86.72850466600745,0.0,21.0,1243296.236592475
20.6,0.0,86.51879296641019,0.0,21.0,1243296.236592475
20.6,0.0,87.53857702158196,0.0,21.0,1243296.236592475
20.6,0.0,88.44782109222234,0.0,21.0,1243296.236592475
20.7,139132.30857930437,89.32090958181763,0.0,21.0,1243296.236592475
20.9,3190743.240551122,84.88520709052227,0.0,21.0,1737010.9740219507
21.2,4874048.165430145,87.19099805920003,0.0,21.0,1737010.9740219507
21.6,3584328.767701264,79.64464768005858,17.005661562817345,21.0,3063193.626387254
22.1,3938216.5924583,75.05429296847404,13.604529250253876,21.0,3063193.626387254
22.8,5524007.078072315,73.79442605563217,22.674215417089794,21.0,3063193.626387254
23.6,3023734.063395671,72.82057300077528,34.01132312563469,21.0,3063193.626387254
24.6,3520064.510108332,71.34258764966714,68.02264625126938,21.0,3063193.626387254
25.8,4326805.561496048,69.92573758495651,68.02264625126938,21.0,3063193.626387254
