Time,THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Heat Load [W],THERMAL ZONE 1::Des Latent Cool Load [W],THERMAL ZONE 1::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Heat Load No DOAS [W],THERMAL ZONE 1::Des Sens Cool Load No DOAS [W],THERMAL ZONE 1::Des Latent Heat Load No DOAS [W],THERMAL ZONE 1::Des Latent Cool Load No DOAS [W],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Heat Load [W],THERMAL ZONE 2::Des Latent Cool Load [W],THERMAL ZONE 2::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Heat Load No DOAS [W],THERMAL ZONE 2::Des Sens Cool Load No DOAS [W],THERMAL ZONE 2::Des Latent Heat Load No DOAS [W],THERMAL ZONE 2::Des Latent Cool Load No DOAS [W],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Heat Load [W],THERMAL ZONE 3::Des Latent Cool Load [W],THERMAL ZONE 3::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Heat Load No DOAS [W],THERMAL ZONE 3::Des Sens Cool Load No DOAS [W],THERMAL ZONE 3::Des Latent Heat Load No DOAS [W],THERMAL ZONE 3::Des Latent Cool Load No DOAS [W],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
19:20:00,9.069720E+03,3.952738E+03,4.678928E-01,5.221186E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098944E+01,4.311318E+01,2.141746E+01,5.530745E+01,1.401701E+04,5.624495E+03,7.230816E-01,7.429415E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098857E+01,4.325186E+01,2.141746E+01,5.526406E+01,2.652795E+03,1.388515E+03,1.368578E-01,1.834047E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098999E+01,4.438414E+01,2.141765E+01,5.488207E+01
19:30:00,9.070490E+03,3.914226E+03,4.679153E-01,5.170316E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098945E+01,4.309596E+01,2.141746E+01,5.532624E+01,1.401816E+04,5.567078E+03,7.231129E-01,7.353576E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098857E+01,4.323013E+01,2.141746E+01,5.528321E+01,2.653000E+03,1.316213E+03,1.368633E-01,1.738547E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099001E+01,4.436817E+01,2.141762E+01,5.496278E+01
19:40:00,9.070957E+03,3.879174E+03,4.679317E-01,5.124019E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098943E+01,4.308292E+01,2.141746E+01,5.534259E+01,1.401889E+04,5.514438E+03,7.231390E-01,7.284048E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098855E+01,4.321937E+01,2.141745E+01,5.529999E+01,2.653112E+03,1.252242E+03,1.368667E-01,1.654052E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098999E+01,4.435631E+01,2.141759E+01,5.503357E+01
19:50:00,9.071283E+03,3.848154E+03,4.679464E-01,5.083046E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098942E+01,4.307893E+01,2.141745E+01,5.535643E+01,1.401943E+04,5.467574E+03,7.231649E-01,7.222149E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.321867E+01,2.141745E+01,5.531435E+01,2.653181E+03,1.197423E+03,1.368696E-01,1.581646E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435278E+01,2.141757E+01,5.509329E+01
20:00:00,9.071538E+03,3.822078E+03,4.679595E-01,5.048605E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098941E+01,4.307959E+01,2.141745E+01,5.536813E+01,1.401987E+04,5.427687E+03,7.231880E-01,7.169467E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.322085E+01,2.141744E+01,5.532660E+01,2.653230E+03,1.153640E+03,1.368721E-01,1.523819E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435341E+01,2.141754E+01,5.514395E+01
20:10:00,9.071738E+03,3.800161E+03,4.679699E-01,5.019658E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098941E+01,4.308083E+01,2.141744E+01,5.537825E+01,1.402022E+04,5.393729E+03,7.232062E-01,7.124616E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.322213E+01,2.141744E+01,5.533733E+01,2.653267E+03,1.118989E+03,1.368740E-01,1.478054E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435451E+01,2.141752E+01,5.518789E+01
20:20:00,9.071887E+03,3.781622E+03,4.679775E-01,4.995172E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098941E+01,4.308132E+01,2.141744E+01,5.538703E+01,1.402048E+04,5.364608E+03,7.232194E-01,7.086155E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.322226E+01,2.141743E+01,5.534677E+01,2.653292E+03,1.091079E+03,1.368753E-01,1.441193E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435491E+01,2.141750E+01,5.522654E+01
20:30:00,9.071989E+03,3.765612E+03,4.679826E-01,4.974027E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098941E+01,4.308128E+01,2.141744E+01,5.539479E+01,1.402066E+04,5.339164E+03,7.232287E-01,7.052550E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.322203E+01,2.141743E+01,5.535525E+01,2.653306E+03,1.068065E+03,1.368760E-01,1.410798E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435483E+01,2.141748E+01,5.526079E+01
20:40:00,9.072055E+03,3.751371E+03,4.679859E-01,4.955218E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098941E+01,4.308113E+01,2.141744E+01,5.540189E+01,1.402079E+04,5.316288E+03,7.232350E-01,7.022337E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.322190E+01,2.141743E+01,5.536311E+01,2.653313E+03,1.048620E+03,1.368763E-01,1.385118E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435467E+01,2.141746E+01,5.529145E+01
20:50:00,9.072092E+03,3.738329E+03,4.679878E-01,4.937993E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098941E+01,4.308106E+01,2.141743E+01,5.540860E+01,1.402087E+04,5.295117E+03,7.232391E-01,6.994374E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.322190E+01,2.141743E+01,5.537065E+01,2.653314E+03,1.031929E+03,1.368764E-01,1.363075E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435459E+01,2.141744E+01,5.531897E+01
21:00:00,9.072107E+03,3.726064E+03,4.679885E-01,4.921793E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098941E+01,4.308105E+01,2.141743E+01,5.541517E+01,1.402091E+04,5.275162E+03,7.232413E-01,6.968015E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.322193E+01,2.141743E+01,5.537805E+01,2.653311E+03,1.017320E+03,1.368762E-01,1.343781E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435457E+01,2.141742E+01,5.534394E+01
21:10:00,9.072104E+03,3.714085E+03,4.679884E-01,4.905972E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098941E+01,4.308106E+01,2.141743E+01,5.542177E+01,1.402092E+04,5.255707E+03,7.232419E-01,6.942319E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.322195E+01,2.141743E+01,5.538543E+01,2.653305E+03,1.004268E+03,1.368759E-01,1.326543E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435457E+01,2.141742E+01,5.536721E+01
21:20:00,9.072086E+03,3.702136E+03,4.679875E-01,4.890188E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098941E+01,4.308104E+01,2.141743E+01,5.542849E+01,1.402091E+04,5.236401E+03,7.232413E-01,6.916817E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.322194E+01,2.141743E+01,5.539288E+01,2.653296E+03,9.923951E+02,1.368754E-01,1.310863E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435455E+01,2.141742E+01,5.538940E+01
21:30:00,9.072057E+03,3.690027E+03,4.679859E-01,4.874195E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098941E+01,4.308102E+01,2.141743E+01,5.543539E+01,1.402088E+04,5.216998E+03,7.232396E-01,6.891188E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.322191E+01,2.141743E+01,5.540049E+01,2.653285E+03,9.814337E+02,1.368749E-01,1.296386E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435452E+01,2.141742E+01,5.541077E+01
21:40:00,9.072017E+03,3.677610E+03,4.679839E-01,4.857793E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098941E+01,4.308098E+01,2.141743E+01,5.544253E+01,1.402083E+04,5.197293E+03,7.232371E-01,6.865160E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.322188E+01,2.141743E+01,5.540832E+01,2.653272E+03,9.711056E+02,1.368742E-01,1.282745E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435449E+01,2.141742E+01,5.543147E+01
21:50:00,9.071970E+03,3.664820E+03,4.679815E-01,4.840899E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098941E+01,4.308094E+01,2.141743E+01,5.544995E+01,1.402077E+04,5.177147E+03,7.232339E-01,6.838549E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.322184E+01,2.141743E+01,5.541641E+01,2.653259E+03,9.612684E+02,1.368735E-01,1.269751E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435446E+01,2.141742E+01,5.545162E+01
22:00:00,9.071917E+03,3.651591E+03,4.679788E-01,4.823425E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098941E+01,4.308090E+01,2.141743E+01,5.545768E+01,1.402069E+04,5.156449E+03,7.232301E-01,6.811210E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098853E+01,4.322180E+01,2.141743E+01,5.542480E+01,2.653244E+03,9.518610E+02,1.368728E-01,1.257325E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098997E+01,4.435442E+01,2.141742E+01,5.547136E+01
22:10:00,8.422881E+03,3.037524E+03,4.293753E-01,4.012297E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899730E+01,4.709294E+01,2.335910E+01,5.044537E+01,1.308132E+04,4.288478E+03,6.667620E-01,5.664698E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.897750E+01,4.723988E+01,2.345033E+01,5.032527E+01,2.484498E+03,7.892953E+02,1.265731E-01,1.042590E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899086E+01,4.885849E+01,2.329188E+01,5.051620E+01
22:20:00,8.144003E+03,2.425543E+03,4.076385E-01,3.203924E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.850555E+01,4.739941E+01,2.559948E+01,4.633978E+01,1.262678E+04,3.423802E+03,6.320979E-01,4.522537E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.850515E+01,4.745849E+01,2.560292E+01,4.677262E+01,2.425680E+03,6.283839E+02,1.212530E-01,8.300402E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.850566E+01,4.947110E+01,2.572360E+01,4.562136E+01
22:30:00,7.668215E+03,1.815713E+03,3.768989E-01,2.398394E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849696E+01,4.709827E+01,2.593725E+01,4.601631E+01,1.192308E+04,2.562503E+03,5.860349E-01,3.384838E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849615E+01,4.716502E+01,2.592431E+01,4.655076E+01,2.310062E+03,4.690558E+02,1.133357E-01,6.195818E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849760E+01,4.928432E+01,2.610936E+01,4.512126E+01
22:40:00,7.272074E+03,1.208125E+03,3.497927E-01,1.595824E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849734E+01,4.644992E+01,2.634498E+01,4.595892E+01,1.133631E+04,1.704696E+03,5.453052E-01,2.251752E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849617E+01,4.659720E+01,2.630224E+01,4.666338E+01,2.214589E+03,3.112467E+02,1.063373E-01,4.111298E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849766E+01,4.885423E+01,2.659216E+01,4.478420E+01
22:50:00,6.914722E+03,6.303530E+02,3.244531E-01,8.178421E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849632E+01,4.632443E+01,2.641683E+01,4.616508E+01,1.080695E+04,8.711406E+02,5.071892E-01,1.139628E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849512E+01,4.658726E+01,2.638547E+01,4.684247E+01,2.127964E+03,1.753890E+02,9.974183E-02,2.204392E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849684E+01,4.879033E+01,2.661618E+01,4.509410E+01
23:00:00,6.583151E+03,1.079228E+02,3.002881E-01,8.358122E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849583E+01,4.651024E+01,2.669786E+01,4.617135E+01,1.031729E+04,1.117542E+02,4.708822E-01,8.650155E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849470E+01,4.685227E+01,2.669859E+01,4.684528E+01,2.046774E+03,4.996536E+01,9.339392E-02,3.856654E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849647E+01,4.892597E+01,2.669922E+01,4.544096E+01
23:10:00,6.921778E+03,2.045715E+02,3.156911E-01,1.581485E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849575E+01,4.677686E+01,2.669915E+01,4.649649E+01,1.079949E+04,2.325632E+02,4.925242E-01,1.797084E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849469E+01,4.714514E+01,2.669925E+01,4.720540E+01,2.138638E+03,7.886725E+01,9.754206E-02,6.086552E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849642E+01,4.910120E+01,2.669896E+01,4.570598E+01
23:20:00,6.907151E+03,3.146724E+02,3.149986E-01,2.430958E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849581E+01,4.700999E+01,2.669896E+01,4.711431E+01,1.082286E+04,3.724607E+02,4.935486E-01,2.876450E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849480E+01,4.737172E+01,2.669896E+01,4.785566E+01,2.123880E+03,1.113521E+02,9.686152E-02,8.592899E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849648E+01,4.924490E+01,2.669892E+01,4.625299E+01
23:30:00,7.103405E+03,4.406573E+02,3.239461E-01,3.403003E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849589E+01,4.718673E+01,2.669869E+01,4.755894E+01,1.111686E+04,5.367172E+02,5.069515E-01,4.143784E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849490E+01,4.753290E+01,2.669868E+01,4.828547E+01,2.168522E+03,1.454559E+02,9.889671E-02,1.122420E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849655E+01,4.934806E+01,2.669868E+01,4.669889E+01
23:40:00,7.231290E+03,5.764111E+02,3.297749E-01,4.450446E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849596E+01,4.732122E+01,2.669840E+01,4.778912E+01,1.131119E+04,7.162001E+02,5.158087E-01,5.528635E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849497E+01,4.765471E+01,2.669834E+01,4.846422E+01,2.195099E+03,1.806030E+02,1.001080E-01,1.393604E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849660E+01,4.942322E+01,2.669852E+01,4.700042E+01
23:50:00,7.329887E+03,6.920004E+02,3.342706E-01,5.339241E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849601E+01,4.742871E+01,2.669819E+01,4.785739E+01,1.146265E+04,8.867201E+02,5.227153E-01,6.841599E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849502E+01,4.775387E+01,2.669812E+01,4.846524E+01,2.214553E+03,1.959295E+02,1.009950E-01,1.511699E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849663E+01,4.948198E+01,2.669841E+01,4.718366E+01
24:00:00,7.410476E+03,7.598698E+02,3.379463E-01,5.862910E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849604E+01,4.751803E+01,2.669804E+01,4.783283E+01,1.158630E+04,9.952286E+02,5.283554E-01,7.678887E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849505E+01,4.783725E+01,2.669796E+01,4.837382E+01,2.229947E+03,2.025567E+02,1.016972E-01,1.562849E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.849666E+01,4.953040E+01,2.669833E+01,4.729056E+01
Peak,1.069724E+04,4.872610E+03,5.470116E-01,5.953066E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,1.648160E+04,6.987172E+03,8.435102E-01,8.604881E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,2.987553E+03,2.245937E+03,1.527704E-01,2.966606E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,4.559014E-01,4.961524E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,7.030152E-01,7.171653E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,1.273250E-01,2.472488E-01,,,0.000000E+00,0.000000E+00,,,,,,,,
